wins,losses,draws,SLpM,SApM,TD Avg.,Sub. Avg.,ID,height,weight_kg,Str. Acc._total,Str. Def_total,TD Acc._total,TD Def._total,reach_cm,stance,age
0,1,0,0.63,17.05,0.0,0.0,244,177.8,83.91,0.33,0.32,0.0,0.0,180.34,1,50
10,6,0,0.99,1.38,3.98,1.3,245,187.96,92.99,0.39,0.65,0.78,0.64,180.34,1,56
8,7,0,0.83,2.23,0.43,0.4,246,182.88,120.2,0.42,0.4,1.0,0.54,180.34,1,55
75,21,0,0.48,4.03,4.84,1.2,247,190.5,92.99,0.3,0.41,0.57,0.44,180.34,1,48
25,10,10,1.43,17.86,0.0,0.0,248,172.72,77.11,0.09,0.43,0.0,0.0,180.34,1,48
20,7,0,1.54,3.59,0.0,3.9,249,190.5,90.72,0.85,0.17,0.0,0.0,180.34,1,59
22,9,0,2.62,1.56,3.01,1.3,250,182.88,83.91,0.5,0.52,0.48,0.6,187.96,2,56
29,20,0,0.34,3.65,0.0,0.0,251,185.42,77.11,0.26,0.44,0.0,0.42,180.34,1,53
7,5,1,1.83,3.02,0.87,0.0,252,187.96,105.69,0.35,0.56,1.0,0.8,180.34,1,61
33,20,0,0.39,8.9,0.0,0.0,253,175.26,92.99,0.4,0.42,0.0,0.0,180.34,1,46
3,2,0,0.17,1.99,4.97,2.5,254,182.88,106.59,0.1,0.57,0.4,1.0,180.34,1,26
2,1,0,0.0,6.38,0.0,0.0,255,190.5,120.2,0.0,0.28,0.0,0.5,180.34,2,26
24,13,0,0.94,4.84,0.0,0.0,256,187.96,120.2,0.11,0.63,0.0,0.0,180.34,1,54
6,7,0,1.18,2.12,0.0,3.5,257,182.88,77.11,0.52,0.35,0.0,0.5,180.34,1,49
4,2,0,0.28,1.41,0.0,8.5,258,187.96,92.99,0.2,0.52,0.0,0.0,180.34,5,59
11,9,0,2.0,1.91,0.0,0.6,259,190.5,111.13,0.4,0.55,0.0,0.77,180.34,1,55
10,6,0,2.57,2.39,2.7,0.9,260,172.72,70.31,0.42,0.54,0.45,0.86,167.64,1,48
27,8,0,1.62,2.36,3.59,0.3,261,185.42,92.99,0.33,0.59,0.43,0.77,180.34,1,44
8,5,0,1.52,1.91,1.06,0.0,262,187.96,92.99,0.41,0.41,0.14,0.37,180.34,4,60
19,7,1,2.86,5.66,0.82,0.0,263,185.42,106.59,0.43,0.49,0.25,0.5,180.34,1,47
6,5,0,0.17,2.5,0.0,0.0,264,190.5,106.59,0.15,0.28,0.0,0.14,180.34,1,46
8,0,0,2.5,0.17,7.51,2.5,265,187.96,102.97,0.71,0.84,0.85,0.0,180.34,2,51
12,6,0,2.19,5.75,0.0,0.0,266,177.8,83.91,0.28,0.44,0.0,1.0,180.34,1,48
34,11,2,2.59,2.02,3.38,1.0,267,185.42,83.91,0.6,0.48,0.55,0.74,190.5,1,53
14,5,0,0.68,1.69,0.0,7.6,268,175.26,77.11,0.66,0.54,0.0,0.0,180.34,1,46
27,15,1,6.21,3.79,0.0,0.0,269,175.26,77.11,0.4,0.59,0.0,0.0,180.34,2,47
6,2,0,2.34,2.71,5.54,5.5,270,185.42,83.91,0.63,0.37,0.5,0.0,180.34,2,48
38,14,1,1.87,1.8,1.06,2.6,271,185.42,77.11,0.42,0.49,1.0,0.35,187.96,1,44
3,1,1,3.09,6.19,0.0,0.0,272,175.26,70.31,0.5,0.64,0.0,0.0,180.34,1,26
11,10,0,1.31,3.2,1.09,0.0,273,190.5,116.57,0.31,0.38,0.33,0.4,180.34,1,53
15,2,3,0.88,1.13,0.0,0.8,274,185.42,79.38,0.41,0.37,0.0,0.66,180.34,2,59
11,7,0,2.59,2.59,3.53,0.0,275,180.34,83.91,0.39,0.64,1.0,0.0,180.34,2,53
10,7,0,1.24,3.15,1.69,5.1,276,180.34,83.91,0.47,0.37,0.5,0.33,180.34,1,46
4,3,0,0.75,2.49,0.0,0.0,277,182.88,92.99,0.5,0.41,0.0,0.0,180.34,3,54
17,11,0,2.61,3.91,4.34,4.3,278,190.5,106.59,0.69,0.26,0.57,0.66,180.34,1,52
6,2,0,2.91,6.26,2.57,0.0,279,185.42,113.4,0.54,0.26,0.4,0.33,180.34,1,48
49,14,2,1.85,4.27,0.0,0.0,280,167.64,70.31,0.25,0.59,0.0,0.66,180.34,1,47
20,7,0,4.23,3.88,0.0,1.1,281,203.2,120.2,0.51,0.54,0.0,0.37,180.34,1,54
18,12,0,1.05,3.74,1.43,0.5,282,177.8,77.11,0.22,0.4,0.2,0.0,180.34,1,44
6,10,0,0.7,2.89,0.0,0.0,283,185.42,99.79,0.43,0.49,0.0,0.0,180.34,1,51
14,12,1,1.89,3.23,0.62,1.5,284,182.88,77.11,0.36,0.52,0.16,0.58,180.34,1,50
25,22,2,1.09,1.2,0.43,0.0,285,187.96,83.91,0.43,0.57,1.0,0.66,180.34,1,49
8,2,0,0.79,1.18,0.0,0.0,286,182.88,92.99,1.0,0.5,0.0,0.0,180.34,1,26
20,6,0,2.14,4.73,0.0,0.0,287,187.96,92.99,0.48,0.45,0.0,0.0,180.34,1,52
5,4,0,1.8,2.04,7.19,5.4,288,190.5,92.99,0.5,0.46,0.8,0.8,198.12,1,47
4,6,0,3.29,4.41,0.0,0.0,289,180.34,70.31,0.38,0.57,0.0,0.77,180.34,1,42
13,5,0,1.89,1.89,2.84,0.0,290,182.88,103.87,0.5,0.7,1.0,0.0,180.34,1,26
18,6,1,1.55,2.36,0.0,0.0,291,182.88,83.91,0.44,0.47,0.0,0.42,180.34,1,50
28,17,2,1.47,4.3,0.94,2.5,292,185.42,92.99,0.46,0.39,0.6,0.44,182.88,1,62
13,7,0,1.34,2.68,0.0,1.6,293,177.8,70.31,0.36,0.5,0.0,0.5,180.34,1,49
17,15,1,2.08,2.58,1.49,0.0,294,177.8,83.91,0.4,0.53,1.0,0.0,180.34,2,52
9,5,0,0.71,2.03,1.52,0.0,295,177.8,77.11,0.27,0.25,0.4,0.58,180.34,1,43
38,17,0,1.53,6.19,2.18,3.3,296,185.42,83.91,0.33,0.39,0.66,0.0,180.34,1,43
6,3,0,0.87,0.87,0.0,0.0,297,193.04,106.59,0.32,0.58,0.0,0.23,180.34,2,45
11,18,0,1.23,3.08,4.62,0.0,298,185.42,106.59,0.36,0.16,1.0,0.0,180.34,1,58
60,26,1,0.97,2.87,1.06,0.7,299,175.26,112.04,0.3,0.59,0.12,0.66,187.96,1,55
6,1,0,1.2,2.67,3.0,4.0,300,182.88,77.11,0.51,0.27,0.6,0.0,180.34,1,46
18,6,0,2.2,1.49,0.31,2.1,301,187.96,83.91,0.54,0.53,1.0,0.3,180.34,1,41
45,17,2,1.84,1.99,0.46,2.5,302,177.8,77.11,0.44,0.42,0.5,0.57,180.34,1,51
51,31,0,1.62,2.32,0.75,0.0,303,177.8,77.11,0.36,0.47,0.66,0.75,180.34,2,54
5,3,0,2.17,1.57,0.5,0.5,304,182.88,77.11,0.39,0.65,0.33,0.64,180.34,1,51
8,3,0,2.92,1.51,0.53,1.6,305,193.04,105.23,0.46,0.68,0.07,0.37,180.34,1,48
6,17,0,2.62,2.77,1.19,0.0,306,172.72,77.11,0.23,0.58,1.0,0.0,180.34,1,46
19,4,0,1.44,2.59,0.0,2.2,307,187.96,83.91,0.66,0.48,0.0,0.33,180.34,2,43
10,4,0,1.07,2.25,1.12,1.3,308,187.96,92.99,0.25,0.57,0.38,0.29,180.34,1,45
4,2,0,2.75,7.25,0.0,0.0,309,190.5,92.99,0.34,0.4,0.0,1.0,180.34,2,26
42,21,0,2.33,2.29,1.3,2.2,310,177.8,70.31,0.41,0.57,0.35,0.3,177.8,1,46
21,7,2,1.06,1.22,2.47,1.4,311,170.18,70.31,0.41,0.52,0.4,0.25,180.34,2,54
14,11,0,1.25,4.03,0.94,0.0,312,175.26,77.11,0.22,0.52,0.18,0.42,180.34,1,48
13,7,0,2.73,4.24,1.72,1.0,313,200.66,120.2,0.31,0.49,0.71,0.0,180.34,1,49
18,10,0,3.94,2.99,0.9,0.0,314,182.88,92.99,0.3,0.67,0.14,0.0,180.34,1,44
12,10,0,1.49,3.31,0.0,0.0,315,177.8,70.31,0.5,0.42,0.0,0.5,180.34,1,48
16,8,0,1.42,4.2,2.66,1.8,316,177.8,109.32,0.46,0.54,0.34,0.25,180.34,1,51
7,11,2,1.13,4.6,0.0,1.2,317,190.5,92.99,0.37,0.53,0.0,0.0,195.58,1,55
18,21,0,1.49,2.03,4.06,0.0,318,177.8,83.91,0.33,0.65,0.5,0.0,180.34,2,48
33,18,0,0.53,1.97,0.99,2.0,319,180.34,77.11,0.2,0.46,0.33,0.25,180.34,1,44
25,23,0,1.63,1.33,0.3,0.3,320,175.26,77.11,0.48,0.55,1.0,0.46,180.34,1,55
5,2,0,2.47,7.06,0.0,0.0,321,177.8,77.11,0.25,0.41,0.0,0.0,180.34,1,26
18,11,0,1.9,5.87,0.12,0.5,322,182.88,83.91,0.27,0.5,0.06,0.58,177.8,1,47
11,9,0,2.55,2.42,0.39,0.8,323,187.96,83.91,0.39,0.63,0.25,0.64,195.58,1,49
10,6,1,2.27,4.6,2.3,0.5,324,182.88,92.99,0.41,0.56,0.55,0.66,180.34,1,50
26,18,1,0.47,9.77,0.0,0.0,325,170.18,70.31,0.25,0.36,0.0,0.5,180.34,1,45
4,3,0,0.92,0.92,6.87,3.4,326,172.72,70.31,0.8,0.33,1.0,0.0,180.34,1,51
7,8,0,3.43,10.29,0.0,0.0,327,167.64,70.31,0.36,0.62,0.0,0.0,180.34,1,48
25,25,0,0.84,0.56,0.0,0.0,328,180.34,70.31,0.26,0.63,0.0,0.25,180.34,2,43
12,3,0,0.78,1.57,0.0,0.0,329,182.88,83.91,0.42,0.4,0.0,0.33,180.34,1,49
27,19,1,2.12,3.13,0.22,0.3,330,170.18,65.77,0.37,0.56,0.33,0.63,177.8,2,51
14,9,0,0.79,3.14,0.0,0.0,331,182.88,77.11,0.33,0.42,0.0,0.0,180.34,1,53
9,5,0,4.44,1.11,11.11,2.8,332,193.04,92.99,0.52,0.64,0.8,0.0,180.34,1,54
37,11,0,2.23,1.53,2.48,2.6,333,185.42,92.99,0.45,0.57,0.42,0.65,190.5,1,50
5,3,0,3.54,7.52,0.0,2.2,334,172.72,77.11,0.48,0.45,0.0,1.0,180.34,1,47
29,15,2,4.12,6.79,0.0,0.0,335,182.88,77.11,0.32,0.61,0.0,0.0,180.34,1,43
8,3,0,5.13,1.81,0.0,0.0,336,185.42,120.2,0.6,0.45,0.0,0.0,180.34,1,47
22,20,1,1.64,3.58,1.33,0.7,337,167.64,70.31,0.32,0.62,0.4,0.0,180.34,1,44
23,4,1,1.06,2.6,0.48,6.2,338,172.72,70.31,0.47,0.45,0.33,0.28,180.34,1,53
17,17,0,1.97,5.07,0.44,0.0,339,170.18,70.31,0.28,0.55,0.2,0.85,180.34,1,45
6,2,0,2.55,2.34,0.0,0.0,340,187.96,77.11,0.4,0.35,0.0,0.0,180.34,1,43
8,5,0,0.0,0.0,0.0,0.0,341,190.5,77.11,0.0,0.0,0.0,0.0,180.34,2,48
15,9,0,0.21,0.85,0.0,0.0,342,180.34,83.91,0.2,0.5,0.0,0.0,180.34,1,51
8,4,0,4.62,6.92,3.46,0.0,343,172.72,77.11,0.35,0.21,1.0,1.0,180.34,1,51
3,1,0,0.8,1.2,1.0,0.0,344,175.26,77.11,0.7,0.28,0.08,0.0,180.34,1,45
2,2,0,0.0,1.25,0.0,0.0,345,177.8,77.11,0.0,0.33,0.0,0.0,180.34,1,48
8,4,0,3.33,2.41,2.5,1.2,346,175.26,77.11,0.57,0.39,0.5,0.5,180.34,1,49
13,10,0,1.79,2.55,3.19,0.6,347,175.26,70.31,0.35,0.55,0.83,0.69,180.34,1,45
11,4,0,1.12,1.57,2.25,1.5,348,182.88,77.11,0.52,0.41,0.42,0.4,177.8,2,51
23,5,0,1.35,2.38,0.0,0.0,349,170.18,83.91,0.23,0.66,0.0,0.8,180.34,2,49
15,3,0,1.4,3.72,13.95,7.0,350,180.34,92.99,0.42,0.27,0.5,0.0,180.34,2,52
10,12,0,6.19,7.91,2.58,5.2,351,193.04,110.22,0.69,0.37,1.0,0.5,180.34,1,57
4,3,0,0.0,5.55,0.0,0.0,352,170.18,70.31,0.0,0.27,0.0,0.0,180.34,1,48
15,5,0,0.43,2.61,0.0,4.0,353,165.1,70.31,0.25,0.57,0.0,0.5,180.34,1,49
23,11,0,2.82,3.13,3.1,0.0,354,172.72,83.91,0.43,0.54,0.42,0.92,180.34,1,45
18,7,0,1.48,5.16,0.33,1.0,355,180.34,92.99,0.3,0.49,0.5,0.57,182.88,1,50
31,10,0,4.23,2.61,0.11,0.1,356,203.2,120.2,0.41,0.61,1.0,0.75,203.2,1,50
16,8,0,2.94,5.29,0.0,2.0,357,175.26,70.31,0.43,0.47,0.0,0.66,180.34,2,53
21,7,0,2.56,5.12,2.02,0.0,358,177.8,77.11,0.51,0.35,0.33,0.33,180.34,1,41
8,3,0,0.26,2.7,1.93,1.9,359,177.8,77.11,0.16,0.43,1.0,0.25,180.34,1,47
10,7,0,0.56,1.69,4.23,0.0,360,177.8,70.31,0.25,0.33,0.5,0.8,180.34,1,57
21,12,0,0.0,22.5,0.0,0.0,361,167.64,70.31,0.0,0.45,0.0,0.0,180.34,1,47
26,9,0,1.85,2.6,1.38,1.2,362,175.26,70.31,0.37,0.59,0.52,0.76,180.34,1,49
23,9,0,1.98,3.01,1.91,0.6,363,177.8,76.2,0.4,0.54,0.3,0.25,177.8,1,49
10,5,0,0.18,4.03,2.67,2.7,364,177.8,83.91,0.12,0.56,0.6,0.0,180.34,1,45
17,11,1,2.71,4.43,1.46,0.6,365,190.5,83.91,0.48,0.53,0.33,0.25,187.96,1,51
10,6,0,0.41,2.42,1.95,0.7,366,180.34,83.91,0.32,0.42,0.24,0.3,190.5,1,53
5,3,0,0.69,7.37,0.0,0.0,367,177.8,77.11,0.29,0.18,0.0,0.0,180.34,1,44
14,5,0,2.32,3.17,1.16,0.0,368,180.34,77.11,0.6,0.43,0.5,0.4,180.34,1,44
21,13,0,1.56,1.83,1.73,0.6,369,180.34,92.99,0.37,0.59,0.36,0.42,177.8,1,46
14,9,0,3.01,1.19,0.49,2.5,370,182.88,83.91,0.47,0.76,0.18,0.36,180.34,1,55
9,5,0,1.37,2.55,2.94,0.0,371,185.42,83.91,0.41,0.31,1.0,0.0,180.34,1,46
18,15,1,2.21,3.92,1.38,0.0,372,175.26,83.91,0.35,0.42,0.33,0.81,185.42,1,54
16,7,0,2.27,4.0,0.0,0.0,373,185.42,83.91,0.53,0.25,0.0,0.16,180.34,2,51
32,8,0,3.05,2.64,2.55,1.3,374,182.88,83.91,0.59,0.56,0.43,0.25,187.96,1,55
13,5,0,1.2,7.08,0.0,0.0,375,180.34,77.11,0.27,0.39,0.0,0.0,180.34,1,48
8,3,0,3.16,10.0,0.0,0.0,376,185.42,83.91,0.27,0.72,0.0,0.0,180.34,1,39
6,6,0,1.74,1.5,0.89,1.4,377,182.88,77.11,0.43,0.59,0.55,0.42,187.96,1,46
28,16,0,2.37,1.77,1.22,0.7,378,193.04,113.4,0.5,0.54,0.5,0.32,198.12,1,48
26,13,0,3.21,1.84,1.35,2.4,379,190.5,83.91,0.58,0.5,0.36,0.28,190.5,1,50
10,6,0,0.5,6.95,0.0,0.0,380,187.96,92.99,0.62,0.27,0.0,0.0,180.34,1,46
10,6,0,1.68,2.62,0.94,0.9,381,172.72,70.31,0.34,0.38,0.5,0.66,180.34,1,50
17,4,1,1.17,2.1,0.0,0.7,382,167.64,70.31,0.3,0.56,0.0,0.14,180.34,4,53
20,11,0,2.46,2.76,3.28,1.6,383,175.26,77.11,0.51,0.41,0.53,0.3,182.88,1,26
13,4,0,2.64,8.57,0.0,0.0,384,177.8,109.77,0.5,0.43,0.0,0.5,180.34,1,26
18,18,0,2.26,2.61,1.93,0.9,385,177.8,92.99,0.45,0.56,0.47,0.78,198.12,1,42
20,8,0,2.01,4.17,5.59,2.2,386,182.88,77.11,0.36,0.3,0.33,0.0,180.34,1,41
15,9,0,1.57,1.29,1.24,1.2,387,175.26,70.31,0.5,0.51,0.5,0.25,172.72,2,43
14,10,0,3.37,3.62,0.81,0.5,388,170.18,70.31,0.32,0.62,0.23,0.6,175.26,1,49
19,11,0,0.98,11.8,0.0,0.0,389,187.96,106.59,0.2,0.29,0.0,0.0,180.34,2,49
15,8,0,3.45,3.3,1.13,0.0,390,187.96,104.33,0.43,0.43,0.26,0.42,187.96,1,43
6,9,0,3.57,1.61,3.02,0.0,391,193.04,70.31,0.46,0.7,0.8,1.0,203.2,1,47
13,5,0,3.29,0.84,1.15,0.0,392,182.88,77.11,0.64,0.47,0.25,0.5,180.34,1,43
16,7,0,1.69,2.17,0.9,0.9,393,185.42,77.11,0.45,0.53,0.5,0.2,180.34,1,45
11,2,0,1.81,4.11,0.0,2.1,394,187.96,83.91,0.4,0.59,0.0,0.0,180.34,1,45
2,2,0,2.6,2.83,0.0,0.7,395,177.8,70.31,0.26,0.5,0.0,0.87,180.34,1,44
1,2,0,0.69,5.52,0.0,0.0,396,182.88,92.99,0.5,0.46,0.0,0.0,180.34,2,48
5,5,0,0.83,2.25,1.78,0.0,397,190.5,92.99,0.26,0.62,0.2,0.0,180.34,1,41
11,4,0,0.27,3.86,0.0,4.0,398,190.5,113.4,0.1,0.38,0.0,0.0,180.34,1,51
7,3,0,2.87,3.5,0.67,0.0,399,182.88,92.99,0.5,0.58,0.2,0.4,180.34,1,53
15,8,0,1.82,6.43,6.29,0.0,400,182.88,117.93,0.56,0.22,0.5,0.0,180.34,1,48
13,7,0,1.26,1.89,1.58,1.1,401,185.42,83.91,0.35,0.61,0.15,0.5,190.5,1,50
9,7,0,3.79,2.5,0.45,0.0,402,175.26,70.31,0.41,0.74,0.5,0.71,182.88,1,43
12,4,0,0.86,5.33,0.0,0.0,403,182.88,92.99,0.26,0.29,0.0,0.0,180.34,1,26
18,13,0,1.34,6.85,2.51,0.0,404,190.5,92.99,0.47,0.22,0.5,1.0,195.58,2,45
22,11,0,0.98,4.05,1.84,0.0,405,175.26,77.11,0.4,0.36,0.5,1.0,180.34,2,49
7,5,0,0.0,3.91,0.0,0.0,406,180.34,77.11,0.0,0.5,0.0,0.28,180.34,1,26
91,22,0,1.19,1.99,1.83,1.1,407,185.42,83.91,0.39,0.55,0.38,0.29,187.96,1,50
3,3,0,1.62,2.01,2.12,5.3,408,177.8,77.11,0.47,0.58,0.36,1.0,182.88,1,43
8,5,0,3.12,3.04,1.22,1.2,409,187.96,106.14,0.27,0.56,0.42,0.45,195.58,1,50
35,21,8,2.18,2.67,1.01,0.5,410,170.18,77.11,0.48,0.63,0.84,0.46,172.72,4,51
15,6,0,0.96,3.38,1.94,0.4,411,177.8,77.11,0.52,0.36,0.25,0.46,180.34,1,44
11,4,0,0.32,3.36,2.4,0.0,412,185.42,83.91,1.0,0.12,0.16,0.0,180.34,1,46
45,23,1,1.43,2.29,1.72,1.1,413,175.26,70.31,0.37,0.6,0.42,0.25,182.88,2,50
26,15,0,2.23,2.21,3.76,0.9,414,172.72,77.11,0.42,0.69,0.63,0.67,177.8,1,45
3,2,0,3.52,4.71,3.1,0.0,415,175.26,77.11,0.56,0.63,0.66,0.57,180.34,1,46
12,8,1,0.0,0.0,0.0,14.3,416,198.12,120.2,0.0,0.0,0.0,1.0,180.34,1,55
14,5,1,2.07,2.38,2.07,3.6,417,177.8,70.31,0.61,0.67,0.11,0.5,182.88,1,45
20,9,0,0.0,3.68,5.81,0.0,418,180.34,70.31,0.0,0.55,0.5,0.0,180.34,1,45
12,4,0,1.65,5.53,0.0,0.0,419,182.88,92.99,0.28,0.55,0.0,0.0,180.34,1,26
19,12,0,3.61,3.46,1.13,0.0,420,182.88,83.91,0.54,0.47,1.0,0.0,182.88,1,45
5,3,0,0.0,3.35,0.0,0.0,421,182.88,77.11,0.0,0.47,0.0,0.0,180.34,1,26
10,7,0,2.6,3.65,0.91,0.9,422,180.34,77.11,0.42,0.51,0.21,0.47,190.5,1,43
14,9,0,1.37,2.96,0.0,2.1,423,182.88,83.91,0.54,0.44,0.0,0.28,187.96,1,43
18,9,0,1.43,5.71,1.07,0.0,424,182.88,83.91,0.42,0.38,0.2,0.0,180.34,1,43
12,4,0,3.15,2.9,0.63,1.3,425,187.96,83.91,0.58,0.41,0.12,0.42,180.34,1,45
23,7,0,0.0,6.45,0.0,0.0,426,182.88,77.11,0.0,0.35,0.0,0.5,180.34,1,26
30,25,1,1.11,2.16,0.33,2.7,427,185.42,83.91,0.62,0.38,0.09,0.28,180.34,1,47
5,6,0,3.76,1.76,3.53,3.5,428,175.26,70.31,0.48,0.66,0.66,0.0,180.34,1,42
16,6,0,0.84,2.04,3.21,0.9,429,182.88,92.99,0.34,0.54,0.36,0.36,185.42,1,45
22,13,0,2.57,2.25,0.61,0.3,430,175.26,77.11,0.43,0.6,0.41,0.39,177.8,1,49
24,12,0,1.11,1.64,2.65,0.0,431,177.8,70.31,0.57,0.54,0.63,0.14,180.34,1,46
3,4,0,2.88,4.32,4.88,0.7,432,170.18,70.31,0.46,0.67,0.43,0.0,180.34,1,46
7,5,0,0.47,10.91,0.0,0.0,433,175.26,77.11,0.33,0.19,0.0,0.0,180.34,1,50
6,3,0,2.79,3.28,0.0,0.0,434,182.88,92.99,0.43,0.6,0.0,0.6,180.34,1,49
32,22,0,1.47,2.5,0.0,0.0,435,185.42,83.91,0.43,0.49,0.0,0.16,180.34,3,43
13,3,0,1.51,6.06,0.0,1.0,436,182.88,111.13,0.23,0.36,0.0,0.8,180.34,1,46
6,3,0,1.14,1.55,1.22,2.5,437,177.8,70.31,0.35,0.66,1.0,0.25,175.26,1,47
11,5,0,5.04,2.94,0.0,0.0,438,180.34,70.31,0.38,0.61,0.0,0.0,180.34,1,39
11,6,0,2.18,3.82,0.0,0.0,439,180.34,77.11,0.36,0.53,0.0,0.0,180.34,1,41
19,4,0,0.51,4.62,0.0,5.1,440,182.88,106.59,0.5,0.57,0.0,0.2,180.34,1,46
15,4,0,1.31,1.92,6.39,0.2,441,190.5,92.99,0.31,0.69,0.54,0.25,193.04,1,41
15,5,0,2.86,2.4,1.71,1.7,442,185.42,83.91,0.37,0.68,0.66,0.33,180.34,1,43
11,4,0,0.97,2.1,0.0,0.5,443,187.96,77.11,0.3,0.31,0.0,0.66,180.34,1,40
22,10,0,1.42,2.27,1.69,1.3,444,177.8,70.31,0.33,0.59,0.27,0.27,187.96,1,52
11,5,2,1.58,2.02,1.28,0.0,445,185.42,102.06,0.37,0.46,0.44,0.43,185.42,1,50
18,10,0,2.32,1.36,1.31,1.6,446,185.42,77.11,0.5,0.55,0.5,0.6,190.5,1,48
23,9,0,3.64,2.33,2.13,0.5,447,175.26,70.31,0.36,0.56,0.46,0.52,177.8,1,43
12,7,0,5.13,4.56,1.42,0.7,448,182.88,83.91,0.51,0.52,1.0,0.56,182.88,2,47
24,17,0,1.78,2.85,1.53,2.4,449,167.64,70.31,0.39,0.55,0.36,0.37,180.34,1,51
13,5,0,3.27,3.14,0.65,0.0,450,187.96,92.99,0.39,0.6,0.14,0.57,180.34,1,44
8,6,0,3.4,3.07,0.0,0.9,451,193.04,111.13,0.61,0.46,0.0,0.4,198.12,1,50
11,6,1,1.56,1.83,1.17,3.5,452,190.5,70.31,0.4,0.62,0.22,0.0,195.58,1,44
35,16,0,2.27,1.65,2.51,1.2,453,180.34,83.91,0.35,0.67,0.65,0.38,195.58,1,48
22,13,0,2.01,3.7,0.0,1.4,454,177.8,70.31,0.39,0.62,0.0,0.26,180.34,1,45
42,10,0,1.39,1.5,2.67,2.0,455,180.34,77.11,0.46,0.55,0.34,0.43,180.34,2,48
12,5,0,2.68,2.33,6.51,1.8,456,185.42,83.91,0.53,0.49,0.68,0.0,180.34,1,44
13,2,0,3.43,2.07,0.0,0.0,457,187.96,120.2,0.35,0.64,0.0,1.0,180.34,1,39
14,8,0,1.2,4.35,0.0,1.1,458,187.96,99.79,0.33,0.38,0.0,0.5,180.34,1,40
4,2,0,1.94,2.71,8.71,2.9,459,198.12,120.2,0.52,0.58,0.75,0.0,180.34,1,52
17,15,0,3.06,3.2,1.19,0.0,460,182.88,92.99,0.54,0.52,0.57,0.33,182.88,1,54
12,7,0,2.74,4.3,0.28,0.8,461,177.8,77.11,0.38,0.52,0.5,0.47,187.96,1,46
16,7,0,1.38,2.84,1.31,1.6,462,175.26,70.31,0.31,0.61,0.18,0.54,177.8,2,41
14,8,0,3.02,4.06,0.9,2.2,463,185.42,83.91,0.39,0.56,0.66,0.57,193.04,1,47
19,12,0,1.99,3.45,0.65,0.0,464,175.26,70.31,0.4,0.58,0.5,0.4,180.34,1,43
10,11,1,1.13,3.07,0.0,1.0,465,187.96,83.91,0.34,0.4,0.0,0.38,180.34,2,45
8,4,0,2.3,3.38,2.3,0.0,466,193.04,109.77,0.32,0.55,0.1,0.0,180.34,1,47
15,10,0,2.35,4.14,0.0,0.8,467,182.88,70.31,0.26,0.51,0.0,0.33,185.42,1,42
21,9,0,2.79,1.9,2.35,0.8,468,175.26,77.11,0.46,0.56,0.47,0.75,180.34,2,54
16,10,0,1.88,2.62,3.89,0.8,469,185.42,92.99,0.52,0.4,0.4,0.5,190.5,1,61
14,6,0,3.6,6.03,3.12,1.0,470,190.5,120.2,0.42,0.44,0.42,0.0,180.34,1,42
15,7,0,1.25,1.88,2.13,3.4,471,177.8,70.31,0.39,0.58,0.27,0.5,180.34,1,44
35,17,0,3.29,3.83,0.19,0.4,472,187.96,111.13,0.45,0.52,0.33,0.39,195.58,1,52
17,6,0,1.98,10.27,0.0,0.0,473,182.88,77.11,0.21,0.45,0.0,0.0,180.34,1,44
19,8,0,0.99,3.47,1.86,1.9,474,187.96,83.91,0.22,0.34,0.5,0.5,180.34,1,52
33,19,5,1.91,1.9,1.95,0.5,475,170.18,70.31,0.49,0.5,0.31,0.37,177.8,2,51
18,12,0,2.5,2.83,2.02,0.4,476,175.26,70.31,0.3,0.64,0.52,0.65,177.8,1,44
35,5,0,0.87,1.93,4.0,0.5,477,170.18,70.31,0.26,0.57,0.47,0.16,180.34,1,50
12,4,0,4.96,2.8,0.25,0.0,478,182.88,83.91,0.44,0.66,0.33,0.6,182.88,3,54
6,6,0,1.36,3.61,0.0,0.0,479,187.96,111.13,0.19,0.53,0.0,0.0,195.58,1,52
17,5,0,1.12,4.91,3.64,1.5,480,180.34,70.31,0.28,0.44,0.38,1.0,180.34,1,44
18,13,0,4.55,3.59,0.93,0.7,481,177.8,77.11,0.35,0.65,0.5,0.76,185.42,1,49
13,7,0,1.71,1.67,1.13,0.8,482,177.8,83.91,0.41,0.55,0.2,0.4,180.34,1,59
18,9,0,0.85,3.67,1.41,2.8,483,180.34,77.11,0.36,0.36,0.28,0.25,177.8,2,52
23,12,0,1.61,2.01,4.17,0.6,484,182.88,77.11,0.41,0.46,0.7,0.45,185.42,1,46
5,2,0,2.3,3.41,3.1,1.2,485,187.96,106.59,0.5,0.38,0.72,0.36,195.58,1,52
39,15,2,3.14,2.37,0.91,0.0,486,175.26,77.11,0.47,0.6,0.4,0.64,193.04,1,43
15,5,0,2.11,4.06,1.79,1.2,487,187.96,83.91,0.24,0.53,0.75,0.66,190.5,2,41
7,3,1,2.15,2.8,0.81,0.0,488,172.72,70.31,0.31,0.56,0.5,0.5,180.34,1,42
17,6,0,1.34,4.09,1.63,2.7,489,177.8,70.31,0.25,0.61,0.33,0.8,180.34,1,38
14,4,0,2.69,3.2,1.22,0.3,490,175.26,77.11,0.32,0.64,0.66,0.63,182.88,1,44
23,11,0,1.59,3.64,0.43,0.1,491,182.88,83.91,0.44,0.43,0.42,0.36,193.04,1,46
